fecha,fuente,temperatura,salinidad,clorofila_ug_l,oxigeno_mg_l,turbidez_ftu,transparencia_m
2022-12-07,upct,15.230866866053274,41.48777773451741,1.4933652632903527,6.703138537874181,0.7879993745426713,3.8333333333333335
2022-12-16,upct,15.562013146240401,41.32826134060659,1.3970237641211993,6.802740722583237,1.104080901557146,3.516666666666666
2022-12-19,imida,15.415,41.65,1.8399999999999999,6.66,0.62,
2022-12-20,upct,15.20141548830982,41.21687057055428,1.609490444754213,7.532034852486678,1.0591780649108,3.758333333333333
2022-12-27,upct,15.308882050032043,40.60429200892767,1.0472321087292504,7.968726881968722,0.9047510264069915,4.241666666666666
2022-12-28,imida,15.11,41.510000000000005,1.46,7.290000000000001,0.5,
2023-01-03,upct,14.605052701232356,40.283938386146225,0.8122740971000717,8.2399052883946,0.8846378156246405,4.216666666666667
2023-01-05,imida,14.565000000000001,41.355,1.02,7.435,0.44,
2023-01-10,upct,14.370351913075119,41.03675653489747,1.1363907713620436,8.05370256310522,0.8088125061447975,4.366666666666666
2023-01-12,imida,14.280000000000001,41.175,1.795,7.255,0.405,
2023-01-20,upct,12.441916081090943,41.585391320675605,0.8071479077627685,6.106388384779227,0.8268979790525922,4.2250000000000005
2023-01-25,upct,10.264332531077507,41.22740419235764,0.8403596877939866,7.22983627805393,0.762086295360055,3.9583333333333335
2023-01-27,imida,10.274999999999999,41.519999999999996,0.855,7.9399999999999995,0.45499999999999996,
2023-02-01,imida,10.215,41.57,0.665,7.59,0.5,
2023-02-01,upct,10.397148287950488,40.76609993443442,0.44187166623317364,7.945898598715627,0.6622749231177588,4.608333333333333
2023-02-08,upct,11.153381976188554,40.935889590048355,0.5769282006959031,7.910274294028256,2.0635554787101515,3.6666666666666665
2023-02-14,upct,11.479106788887085,41.23720319124435,0.632691196636215,7.832377322362679,1.9767411157005332,3.775
2023-02-23,imida,13.39,41.07,0.635,7.43,0.595,
